,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type
,4/8/21 06:59:05,STOCK,SELL,-1,TO CLOSE,VERY,,,STOCK,20.6601,20.66,LMT
,4/8/21 06:58:45,STOCK,BUY,+1,TO OPEN,VERY,,,STOCK,20.085,20.08,MKT
,4/8/21 06:57:08,STOCK,SELL,-1,TO CLOSE,VERY,,,STOCK,19.10,19.10,MKT
,4/8/21 06:56:08,STOCK,BUY,+1,TO OPEN,VERY,,,STOCK,19.87,19.87,LMT
,4/8/21 06:42:10,STOCK,SELL,-1,TO CLOSE,RICE,,,STOCK,14.77,14.77,LMT
,4/8/21 06:41:15,STOCK,BUY,+1,TO OPEN,RICE,,,STOCK,15.02,15.02,LMT
,4/8/21 06:39:16,STOCK,SELL,-1,TO CLOSE,RICE,,,STOCK,15.18,15.18,LMT
,4/8/21 06:39:14,STOCK,SELL,-5,TO CLOSE,RICE,,,STOCK,14.9102,14.91,LMT
,4/8/21 06:39:04,STOCK,BUY,+5,TO OPEN,RICE,,,STOCK,14.7699,14.77,MKT
,4/8/21 06:39:00,STOCK,BUY,+1,TO OPEN,RICE,,,STOCK,14.5799,14.58,MKT
,4/8/21 06:33:03,STOCK,SELL,-1,TO CLOSE,RICE,,,STOCK,14.79,14.79,LMT
,4/8/21 06:33:02,STOCK,SELL,-5,TO CLOSE,RICE,,,STOCK,14.67,14.67,LMT
,4/8/21 06:32:55,STOCK,BUY,+5,TO OPEN,RICE,,,STOCK,14.17,14.17,MKT
,4/8/21 06:32:42,STOCK,BUY,+1,TO OPEN,RICE,,,STOCK,13.82,13.82,MKT
,4/7/21 07:54:03,STOCK,SELL,-15,TO CLOSE,ODT,,,STOCK,4.8902,4.89,LMT
,4/7/21 07:53:52,STOCK,BUY,+15,TO OPEN,ODT,,,STOCK,4.8299,4.83,LMT
,4/7/21 07:49:16,STOCK,SELL,-5,TO CLOSE,ODT,,,STOCK,4.852,4.852,LMT
,4/7/21 07:49:05,STOCK,SELL,-15,TO CLOSE,ODT,,,STOCK,4.8609,4.86067,LMT
,4/7/21 07:48:50,STOCK,BUY,+15,TO OPEN,ODT,,,STOCK,4.8098,4.81,LMT
,4/7/21 07:48:02,STOCK,BUY,+5,TO OPEN,ODT,,,STOCK,4.79,4.79,LMT
,4/7/21 07:44:25,STOCK,SELL,-5,TO CLOSE,ODT,,,STOCK,4.902,4.902,LMT
,4/7/21 07:44:06,STOCK,BUY,+5,TO OPEN,ODT,,,STOCK,4.7798,4.78,LMT
,4/7/21 07:38:35,STOCK,SELL,-5,TO CLOSE,ODT,,,STOCK,4.54,4.54,MKT
,4/7/21 07:37:49,STOCK,BUY,+3,TO OPEN,ODT,,,STOCK,4.53,4.53,LMT
,4/7/21 07:37:49,STOCK,BUY,+2,TO OPEN,ODT,,,STOCK,4.53,4.53,LMT
,4/7/21 07:21:17,STOCK,SELL,-5,TO CLOSE,XL,,,STOCK,10.6601,10.66,LMT
,4/7/21 07:21:13,STOCK,BUY,+5,TO OPEN,XL,,,STOCK,10.56,10.56,LMT
,4/7/21 07:17:43,STOCK,SELL,-5,TO CLOSE,XL,,,STOCK,10.5801,10.58,LMT
,4/7/21 07:17:13,STOCK,BUY,+5,TO OPEN,XL,,,STOCK,10.49,10.49,LMT
,4/7/21 07:16:16,STOCK,SELL,-10,TO CLOSE,XL,,,STOCK,10.4001,10.40,LMT
,4/7/21 07:15:05,STOCK,SELL,-10,TO CLOSE,XL,,,STOCK,10.2602,10.26,LMT
,4/7/21 07:14:31,STOCK,BUY,+10,TO OPEN,XL,,,STOCK,10.37,10.37,LMT
,4/7/21 07:14:09,STOCK,SELL,-5,TO CLOSE,ODT,,,STOCK,4.5601,4.56,LMT
,4/7/21 07:14:06,STOCK,BUY,+10,TO OPEN,XL,,,STOCK,10.31,10.31,LMT
,4/7/21 07:13:52,STOCK,SELL,-10,TO CLOSE,ODT,,,STOCK,4.45,4.45,LMT
,4/7/21 07:13:27,STOCK,BUY,+10,TO OPEN,ODT,,,STOCK,4.459,4.459,LMT
,4/7/21 07:13:02,STOCK,BUY,+5,TO OPEN,ODT,,,STOCK,4.44,4.44,LMT
,4/7/21 07:11:56,STOCK,SELL,-10,TO CLOSE,ODT,,,STOCK,4.3602,4.36,LMT
,4/7/21 07:11:51,STOCK,BUY,+10,TO OPEN,ODT,,,STOCK,4.375,4.375,LMT
,4/7/21 07:11:03,STOCK,SELL,-10,TO CLOSE,ODT,,,STOCK,4.4418,4.442,LMT
,4/7/21 07:10:47,STOCK,BUY,+10,TO OPEN,ODT,,,STOCK,4.37,4.37,LMT
,4/7/21 06:58:06,STOCK,SELL,-5,TO CLOSE,XL,,,STOCK,10.2701,10.27,MKT
,4/7/21 06:57:07,STOCK,SELL,-10,TO CLOSE,XL,,,STOCK,10.38,10.38,LMT
,4/7/21 06:56:33,STOCK,BUY,+10,TO OPEN,XL,,,STOCK,10.3898,10.39,LMT
,4/7/21 06:56:22,STOCK,BUY,+5,TO OPEN,XL,,,STOCK,10.3376,10.338,LMT
,4/7/21 06:52:12,STOCK,SELL,-5,TO CLOSE,XL,,,STOCK,10.2501,10.25,LMT
,4/7/21 06:50:59,STOCK,BUY,+5,TO OPEN,XL,,,STOCK,10.16,10.16,LMT
,4/7/21 06:47:32,STOCK,SELL,-6,TO CLOSE,ISIG,,,STOCK,7.9512,7.95167,MKT
,4/7/21 06:47:17,STOCK,BUY,+5,TO OPEN,ISIG,,,STOCK,8.52,8.52,LMT
,4/7/21 06:46:40,STOCK,BUY,+1,TO OPEN,ISIG,,,STOCK,8.477,8.48,LMT
,4/6/21 06:40:20,STOCK,SELL,-5,TO CLOSE,PHUN,,,STOCK,2.255,2.256,MKT
,4/6/21 06:38:50,STOCK,BUY,+5,TO OPEN,PHUN,,,STOCK,2.32,2.32,LMT
,4/6/21 06:33:42,STOCK,SELL,-25,TO CLOSE,PHUN,,,STOCK,2.3636,2.3636,LMT
,4/6/21 06:33:29,STOCK,SELL,-25,TO CLOSE,PHUN,,,STOCK,2.3339,2.334,LMT
,4/6/21 06:33:21,STOCK,BUY,+25,TO OPEN,PHUN,,,STOCK,2.295,2.2952,LMT
,4/6/21 06:33:08,STOCK,BUY,+25,TO OPEN,PHUN,,,STOCK,2.279,2.2792,LMT
,4/6/21 06:31:39,STOCK,SELL,-25,TO CLOSE,PHUN,,,STOCK,2.28,2.28,LMT
,4/6/21 06:31:24,STOCK,BUY,+25,TO OPEN,PHUN,,,STOCK,2.27,2.27,LMT
,4/5/21 07:28:47,STOCK,SELL,-1,TO CLOSE,XELB,,,STOCK,3.9601,3.96,LMT
,4/5/21 07:28:05,STOCK,BUY,+1,TO OPEN,XELB,,,STOCK,3.9399,3.94,LMT
,4/5/21 07:27:30,STOCK,SELL,-1,TO CLOSE,XELB,,,STOCK,3.7001,3.70,LMT
,4/5/21 07:27:18,STOCK,BUY,+1,TO OPEN,XELB,,,STOCK,3.70,3.70,LMT
,4/5/21 07:25:49,STOCK,SELL,-1,TO CLOSE,XELB,,,STOCK,3.8316,3.83,MKT
,4/5/21 07:25:44,STOCK,BUY,+1,TO OPEN,XELB,,,STOCK,3.8299,3.83,LMT
,4/5/21 07:25:25,STOCK,SELL,-1,TO CLOSE,XELB,,,STOCK,3.8701,3.87,LMT
,4/5/21 07:25:09,STOCK,BUY,+1,TO OPEN,XELB,,,STOCK,3.8399,3.84,LMT
,4/5/21 07:24:09,STOCK,SELL,-1,TO CLOSE,XELB,,,STOCK,3.81,3.81,LMT
,4/5/21 07:23:54,STOCK,BUY,+1,TO OPEN,XELB,,,STOCK,3.80,3.80,LMT
,4/5/21 07:22:06,STOCK,SELL,-10,TO CLOSE,XELB,,,STOCK,3.7516,3.752,LMT
,4/5/21 07:21:53,STOCK,SELL,-50,TO CLOSE,XELB,,,STOCK,3.74,3.74,LMT
,4/5/21 07:21:11,STOCK,BUY,+50,TO OPEN,XELB,,,STOCK,3.6899,3.69,LMT
,4/5/21 07:21:09,STOCK,BUY,+10,TO OPEN,XELB,,,STOCK,3.66,3.66,LMT
,4/5/21 07:18:49,STOCK,SELL,-10,TO CLOSE,XELB,,,STOCK,3.7402,3.74,LMT
,4/5/21 07:17:57,STOCK,BUY,+10,TO OPEN,XELB,,,STOCK,3.7499,3.75,LMT
,4/5/21 07:17:06,STOCK,SELL,-10,TO CLOSE,XELB,,,STOCK,3.6002,3.60,LMT
,4/5/21 07:16:37,STOCK,BUY,+10,TO OPEN,XELB,,,STOCK,3.6599,3.66,LMT
,4/5/21 07:15:45,STOCK,SELL,-5,TO CLOSE,XELB,,,STOCK,3.5201,3.52,MKT
,4/5/21 07:15:29,STOCK,BUY,+5,TO OPEN,XELB,,,STOCK,3.61,3.61,LMT
,4/5/21 07:13:23,STOCK,SELL,-25,TO CLOSE,XELB,,,STOCK,3.41,3.41,LMT
,4/5/21 07:13:19,STOCK,SELL,-25,TO CLOSE,XELB,,,STOCK,3.4001,3.40,LMT
,4/5/21 07:13:08,STOCK,BUY,+25,TO OPEN,XELB,,,STOCK,3.3299,3.33,LMT
,4/5/21 07:13:08,STOCK,BUY,+25,TO OPEN,XELB,,,STOCK,3.32,3.32,LMT
,4/5/21 07:11:30,STOCK,SELL,-10,TO CLOSE,XELB,,,STOCK,3.1802,3.18,MKT
,4/5/21 07:11:03,STOCK,BUY,+10,TO OPEN,XELB,,,STOCK,3.2798,3.28,MKT
,4/5/21 07:10:10,STOCK,SELL,-5,TO CLOSE,XELB,,,STOCK,3.1402,3.14,MKT
,4/5/21 07:09:43,STOCK,BUY,+5,TO OPEN,XELB,,,STOCK,3.23,3.23,LMT
,4/5/21 07:08:35,STOCK,SELL,-50,TO CLOSE,XELB,,,STOCK,3.44,3.44,LMT
,4/5/21 07:08:14,STOCK,BUY,+50,TO OPEN,XELB,,,STOCK,3.415,3.415,LMT
,4/5/21 07:07:41,STOCK,SELL,-25,TO CLOSE,XELB,,,STOCK,3.38,3.38,LMT
,4/5/21 07:07:32,STOCK,BUY,+25,TO OPEN,XELB,,,STOCK,3.2198,3.22,MKT
,4/5/21 07:07:09,STOCK,SELL,-10,TO CLOSE,XELB,,,STOCK,3.2001,3.20,MKT
,4/5/21 07:05:58,STOCK,BUY,+10,TO OPEN,XELB,,,STOCK,3.32,3.32,LMT
,4/5/21 07:05:23,STOCK,SELL,-25,TO CLOSE,XELB,,,STOCK,3.1902,3.1904,LMT
,4/5/21 07:05:19,STOCK,BUY,+25,TO OPEN,XELB,,,STOCK,3.09,3.09,LMT
,4/5/21 07:04:38,STOCK,SELL,-15,TO CLOSE,XELB,,,STOCK,2.9804,2.98067,LMT
,4/5/21 07:03:32,STOCK,BUY,+15,TO OPEN,XELB,,,STOCK,2.8899,2.89,LMT
,4/5/21 06:47:59,STOCK,SELL,-10,TO CLOSE,XELB,,,STOCK,2.5601,2.56,MKT
,4/5/21 06:46:52,STOCK,BUY,+10,TO OPEN,XELB,,,STOCK,2.68,2.68,LMT
,4/5/21 06:37:03,STOCK,SELL,-10,TO CLOSE,CEMI,,,STOCK,5.71,5.71,LMT
,4/5/21 06:36:52,STOCK,SELL,-10,TO CLOSE,CEMI,,,STOCK,5.681,5.681,LMT
,4/5/21 06:36:16,STOCK,BUY,+10,TO OPEN,CEMI,,,STOCK,5.695,5.695,LMT
,4/5/21 06:35:34,STOCK,BUY,+10,TO OPEN,CEMI,,,STOCK,5.84,5.84,LMT
,4/5/21 06:20:21,STOCK,SELL,-5,TO CLOSE,BPTH,,,STOCK,9.73,9.73,LMT
,4/5/21 06:19:28,STOCK,BUY,+5,TO OPEN,BPTH,,,STOCK,9.76,9.76,LMT
,4/1/21 08:58:52,STOCK,SELL,-1,TO CLOSE,ACY,,,STOCK,9.3101,9.31,MKT
,4/1/21 08:58:19,STOCK,BUY,+1,TO OPEN,ACY,,,STOCK,9.26,9.26,LMT
,4/1/21 08:53:01,STOCK,SELL,-1,TO CLOSE,ACY,,,STOCK,9.4201,9.42,MKT
,4/1/21 08:52:57,STOCK,BUY,+1,TO OPEN,ACY,,,STOCK,10.06,10.06,LMT
,4/1/21 08:52:36,STOCK,SELL,-1,TO CLOSE,ACY,,,STOCK,10.73,10.73,MKT
,4/1/21 08:51:40,STOCK,BUY,+1,TO OPEN,ACY,,,STOCK,10.90,10.90,LMT
,4/1/21 08:46:33,STOCK,SELL,-1,TO CLOSE,ACY,,,STOCK,10.15,10.15,LMT
,4/1/21 08:44:32,STOCK,BUY,+1,TO OPEN,ACY,,,STOCK,9.7099,9.71,MKT
,4/1/21 06:50:30,STOCK,SELL,-5,TO CLOSE,UPC,,,STOCK,6.68,6.68,LMT
,4/1/21 06:48:42,STOCK,BUY,+5,TO OPEN,UPC,,,STOCK,6.5299,6.53,LMT
,4/1/21 06:46:50,STOCK,SELL,-5,TO CLOSE,UPC,,,STOCK,6.9201,6.92,LMT
,4/1/21 06:46:36,STOCK,BUY,+5,TO OPEN,UPC,,,STOCK,7.07,7.07,LMT
,4/1/21 06:45:57,STOCK,SELL,-5,TO CLOSE,UPC,,,STOCK,6.7901,6.79,LMT
,4/1/21 06:45:40,STOCK,BUY,+5,TO OPEN,UPC,,,STOCK,6.98,6.98,LMT
,4/1/21 06:42:04,STOCK,SELL,-5,TO CLOSE,FTFT,,,STOCK,8.17,8.17,LMT
,4/1/21 06:41:19,STOCK,BUY,+5,TO OPEN,FTFT,,,STOCK,8.0798,8.08,MKT
,4/1/21 06:34:19,STOCK,SELL,-5,TO CLOSE,UPC,,,STOCK,5.91,5.91,LMT
,4/1/21 06:32:34,STOCK,BUY,+5,TO OPEN,UPC,,,STOCK,5.7692,5.77,MKT
,4/1/21 06:28:03,STOCK,SELL,-2,TO CLOSE,FTFT,,,STOCK,7.86,7.86,LMT
,4/1/21 06:27:41,STOCK,SELL,-1,TO CLOSE,FTFT,,,STOCK,7.94,7.94,LMT
,4/1/21 06:25:09,STOCK,BUY,+3,TO OPEN,FTFT,,,STOCK,8.00,8.00,LMT
,3/31/21 07:28:58,STOCK,SELL,-5,TO CLOSE,GNLN,,,STOCK,5.49,5.49,MKT
,3/31/21 07:28:25,STOCK,BUY,+5,TO OPEN,GNLN,,,STOCK,5.5899,5.59,LMT
,3/31/21 07:27:31,STOCK,SELL,-5,TO CLOSE,GNLN,,,STOCK,5.465,5.464,MKT
,3/31/21 07:27:12,STOCK,BUY,+5,TO OPEN,GNLN,,,STOCK,5.57,5.57,LMT
,3/31/21 07:24:28,STOCK,SELL,-5,TO CLOSE,GNLN,,,STOCK,5.50,5.50,LMT
,3/31/21 07:23:57,STOCK,BUY,+1,TO OPEN,GNLN,,,STOCK,5.5899,5.59,LMT
,3/31/21 07:23:57,STOCK,BUY,+4,TO OPEN,GNLN,,,STOCK,5.58,5.58,LMT
,3/31/21 07:15:57,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.58,4.58,STP
,3/31/21 07:15:44,STOCK,BUY,+5,TO OPEN,YVR,,,STOCK,4.77,4.77,LMT
,3/31/21 06:54:19,STOCK,SELL,-3,TO CLOSE,YVR,,,STOCK,4.8101,4.81,LMT
,3/31/21 06:53:33,STOCK,BUY,+3,TO OPEN,YVR,,,STOCK,4.90,4.90,LMT
,3/31/21 06:53:15,STOCK,SELL,-2,TO CLOSE,YVR,,,STOCK,4.90,4.90,LMT
,3/31/21 06:52:51,STOCK,BUY,+2,TO OPEN,YVR,,,STOCK,4.86,4.86,MKT
,3/31/21 06:51:25,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.8801,4.88,LMT
,3/31/21 06:51:15,STOCK,BUY,+5,TO OPEN,YVR,,,STOCK,4.92,4.92,LMT
,3/31/21 06:50:35,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.8401,4.84,LMT
,3/31/21 06:50:29,STOCK,BUY,+5,TO OPEN,YVR,,,STOCK,4.87,4.87,LMT
,3/31/21 06:48:53,STOCK,SELL,-20,TO CLOSE,YVR,,,STOCK,4.98,4.98,LMT
,3/31/21 06:48:29,STOCK,BUY,+20,TO OPEN,YVR,,,STOCK,4.8299,4.83,LMT
,3/31/21 06:47:43,STOCK,SELL,-10,TO CLOSE,YVR,,,STOCK,4.7301,4.73,LMT
,3/31/21 06:47:33,STOCK,BUY,+10,TO OPEN,YVR,,,STOCK,4.8416,4.842,LMT
,3/31/21 06:47:13,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.82,4.82,LMT
,3/31/21 06:46:58,STOCK,BUY,+5,TO OPEN,YVR,,,STOCK,4.76,4.76,LMT
,3/31/21 06:45:50,STOCK,SELL,-4,TO CLOSE,YVR,,,STOCK,4.8501,4.85,LMT
,3/31/21 06:45:44,STOCK,BUY,+4,TO OPEN,YVR,,,STOCK,4.9199,4.92,MKT
,3/31/21 06:40:25,STOCK,SELL,-10,TO CLOSE,YVR,,,STOCK,4.64,4.64,LMT
,3/31/21 06:40:11,STOCK,BUY,+10,TO OPEN,YVR,,,STOCK,4.48,4.48,LMT
,3/31/21 06:39:43,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.34,4.34,LMT
,3/31/21 06:39:32,STOCK,SELL,-15,TO CLOSE,YVR,,,STOCK,4.285,4.28533,LMT
,3/31/21 06:39:18,STOCK,BUY,+15,TO OPEN,YVR,,,STOCK,4.2984,4.29867,LMT
,3/31/21 06:39:03,STOCK,BUY,+5,TO OPEN,YVR,,,STOCK,4.1688,4.168,LMT
,3/31/21 06:38:21,STOCK,SELL,-1,TO CLOSE,YVR,,,STOCK,4.1916,4.19,LMT
,3/31/21 06:38:07,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.24,4.24,LMT
,3/31/21 06:37:26,STOCK,BUY,+3,TO OPEN,YVR,,,STOCK,4.21,4.21,LMT
,3/31/21 06:37:24,STOCK,BUY,+2,TO OPEN,YVR,,,STOCK,4.21,4.21,LMT
,3/31/21 06:36:15,STOCK,SELL,-5,TO CLOSE,YVR,,,STOCK,4.28,4.28,LMT
,3/31/21 06:35:01,STOCK,BUY,+5,TO OPEN,YVR,,,STOCK,4.2857,4.286,LMT
,3/31/21 06:34:52,STOCK,BUY,+1,TO OPEN,YVR,,,STOCK,4.2199,4.22,LMT
,3/30/21 07:18:43,STOCK,SELL,-3,TO CLOSE,PFMT,,,STOCK,2.29,2.29,LMT
,3/30/21 07:18:39,STOCK,BUY,+3,TO OPEN,PFMT,,,STOCK,2.2683,2.26667,LMT
,3/30/21 07:12:09,STOCK,SELL,-5,TO CLOSE,PFMT,,,STOCK,2.28,2.28,LMT
,3/30/21 07:12:03,STOCK,SELL,-15,TO CLOSE,PFMT,,,STOCK,2.28,2.28,LMT
,3/30/21 07:11:49,STOCK,BUY,+10,TO OPEN,PFMT,,,STOCK,2.24,2.24,LMT
,3/30/21 07:11:38,STOCK,BUY,+10,TO OPEN,PFMT,,,STOCK,2.2599,2.26,MKT
,3/30/21 07:10:34,STOCK,SELL,-7,TO CLOSE,PFMT,,,STOCK,2.175,2.17429,MKT
,3/30/21 07:10:12,STOCK,BUY,+5,TO OPEN,PFMT,,,STOCK,2.2399,2.24,MKT
,3/30/21 07:07:29,STOCK,BUY,+2,TO OPEN,PFMT,,,STOCK,2.275,2.275,MKT
,3/30/21 07:05:09,STOCK,SELL,-5,TO CLOSE,PFMT,,,STOCK,2.24,2.24,LMT
,3/30/21 07:04:54,STOCK,SELL,-5,TO CLOSE,PFMT,,,STOCK,2.19,2.19,LMT
,3/30/21 07:04:45,STOCK,BUY,+5,TO OPEN,PFMT,,,STOCK,2.18,2.18,LMT
,3/30/21 07:04:19,STOCK,BUY,+5,TO OPEN,PFMT,,,STOCK,2.1683,2.168,MKT
,3/30/21 06:56:45,STOCK,SELL,-5,TO CLOSE,PFMT,,,STOCK,2.0725,2.072,MKT
,3/30/21 06:56:10,STOCK,BUY,+5,TO OPEN,PFMT,,,STOCK,2.09,2.09,MKT
,3/30/21 06:54:41,STOCK,SELL,-5,TO CLOSE,PFMT,,,STOCK,2.04,2.04,MKT
,3/30/21 06:54:27,STOCK,BUY,+5,TO OPEN,PFMT,,,STOCK,2.10,2.10,MKT
,3/30/21 06:53:12,STOCK,SELL,-1,TO CLOSE,VTSI,,,STOCK,8.345,8.34,MKT
,3/30/21 06:53:11,STOCK,SELL,-1,TO CLOSE,VTSI,,,STOCK,8.3201,8.32,LMT
,3/30/21 06:53:04,STOCK,SELL,-5,TO CLOSE,VTSI,,,STOCK,9.16,9.16,LMT
,3/30/21 06:53:04,STOCK,SELL,-5,TO CLOSE,VTSI,,,STOCK,9.16,9.16,LMT
,3/30/21 06:52:37,STOCK,BUY,+10,TO OPEN,VTSI,,,STOCK,8.87,8.87,LMT
,3/30/21 06:52:28,STOCK,SELL,-5,TO CLOSE,VTSI,,,STOCK,8.5001,8.50,LMT
,3/30/21 06:52:01,STOCK,BUY,+5,TO OPEN,VTSI,,,STOCK,8.725,8.724,MKT
,3/30/21 06:51:54,STOCK,BUY,+1,TO OPEN,VTSI,,,STOCK,8.6699,8.67,MKT
,3/30/21 06:51:46,STOCK,BUY,+1,TO OPEN,VTSI,,,STOCK,8.4499,8.45,MKT
,3/30/21 06:50:01,STOCK,SELL,-5,TO CLOSE,VTSI,,,STOCK,8.96,8.96,LMT
,3/30/21 06:49:48,STOCK,BUY,+5,TO OPEN,VTSI,,,STOCK,8.6699,8.67,LMT
,3/30/21 06:48:14,STOCK,SELL,-5,TO CLOSE,VTSI,,,STOCK,8.66,8.66,LMT
,3/30/21 06:47:59,STOCK,BUY,+5,TO OPEN,VTSI,,,STOCK,8.70,8.70,LMT
,3/30/21 06:47:06,STOCK,SELL,-10,TO CLOSE,VTSI,,,STOCK,8.88,8.88,LMT
,3/30/21 06:46:28,STOCK,BUY,+10,TO OPEN,VTSI,,,STOCK,8.73,8.73,MKT
,3/30/21 06:37:05,STOCK,SELL,-25,TO CLOSE,CSCW,,,STOCK,2.35,2.35,STP
,3/30/21 06:37:05,STOCK,SELL,-100,TO CLOSE,CSCW,,,STOCK,2.38,2.38,STP
,3/30/21 06:36:51,STOCK,BUY,+100,TO OPEN,CSCW,,,STOCK,2.5999,2.5999,LMT
,3/30/21 06:36:42,STOCK,BUY,+25,TO OPEN,CSCW,,,STOCK,2.55,2.55,LMT
,3/30/21 06:36:16,STOCK,SELL,-25,TO CLOSE,CSCW,,,STOCK,2.51,2.51,LMT
,3/30/21 06:36:01,STOCK,BUY,+25,TO OPEN,CSCW,,,STOCK,2.4899,2.49,LMT
,3/30/21 06:35:16,STOCK,SELL,-10,TO CLOSE,CSCW,,,STOCK,2.53,2.53,LMT
,3/30/21 06:34:59,STOCK,SELL,-1,TO CLOSE,MBRX,,,STOCK,4.6501,4.65,LMT
,3/30/21 06:34:02,STOCK,BUY,+10,TO OPEN,CSCW,,,STOCK,2.5401,2.54,LMT
,3/30/21 06:33:40,STOCK,SELL,-15,TO CLOSE,CSCW,,,STOCK,2.6401,2.64,LMT
,3/30/21 06:33:13,STOCK,BUY,+14,TO OPEN,CSCW,,,STOCK,2.49,2.49,LMT
,3/30/21 06:33:12,STOCK,BUY,+1,TO OPEN,CSCW,,,STOCK,2.49,2.49,LMT
,3/30/21 06:31:53,STOCK,BUY,+1,TO OPEN,MBRX,,,STOCK,4.685,4.68,MKT
,3/29/21 07:07:43,STOCK,SELL,-5,TO CLOSE,HGEN,,,STOCK,25.3401,25.34,LMT
,3/29/21 07:07:40,STOCK,SELL,-15,TO CLOSE,HGEN,,,STOCK,24.9301,24.93,LMT
,3/29/21 07:07:25,STOCK,BUY,+15,TO OPEN,HGEN,,,STOCK,24.4999,24.50,LMT
,3/29/21 07:07:16,STOCK,BUY,+5,TO OPEN,HGEN,,,STOCK,24.2199,24.22,LMT
,3/29/21 07:05:41,STOCK,SELL,-1,TO CLOSE,HGEN,,,STOCK,23.3901,23.39,MKT
,3/29/21 07:05:14,STOCK,SELL,-5,TO CLOSE,HGEN,,,STOCK,23.85,23.85,LMT
,3/29/21 07:04:33,STOCK,BUY,+5,TO OPEN,HGEN,,,STOCK,24.1799,24.18,LMT
,3/29/21 07:03:57,STOCK,BUY,+1,TO OPEN,HGEN,,,STOCK,23.6899,23.69,MKT
,3/29/21 06:59:19,STOCK,SELL,-50,TO CLOSE,SEAC,,,STOCK,1.7401,1.74,LMT
,3/29/21 06:58:55,STOCK,BUY,+50,TO OPEN,SEAC,,,STOCK,1.685,1.685,MKT
,3/29/21 06:57:32,STOCK,SELL,-1,TO CLOSE,HGEN,,,STOCK,23.56,23.56,MKT
,3/29/21 06:56:41,STOCK,BUY,+1,TO OPEN,HGEN,,,STOCK,23.93,23.93,LMT
,3/29/21 06:55:48,STOCK,SELL,-2,TO CLOSE,HGEN,,,STOCK,23.34,23.34,LMT
,3/29/21 06:55:35,STOCK,BUY,+2,TO OPEN,HGEN,,,STOCK,23.2296,23.23,MKT
,3/29/21 06:55:08,STOCK,SELL,-10,TO CLOSE,SEAC,,,STOCK,1.6101,1.61,MKT
,3/29/21 06:55:04,STOCK,SELL,-50,TO CLOSE,SEAC,,,STOCK,1.6202,1.6202,LMT
,3/29/21 06:53:48,STOCK,BUY,+50,TO OPEN,SEAC,,,STOCK,1.69,1.69,LMT
,3/29/21 06:52:57,STOCK,BUY,+10,TO OPEN,SEAC,,,STOCK,1.6499,1.65,MKT
,3/29/21 06:50:33,STOCK,SELL,-25,TO CLOSE,SEAC,,,STOCK,1.73,1.73,LMT
,3/29/21 06:49:57,STOCK,BUY,+25,TO OPEN,SEAC,,,STOCK,1.69,1.69,LMT
,3/29/21 06:48:16,STOCK,SELL,-10,TO CLOSE,SEAC,,,STOCK,1.7201,1.72,LMT
,3/29/21 06:48:02,STOCK,BUY,+10,TO OPEN,SEAC,,,STOCK,1.7099,1.71,LMT
,3/29/21 06:46:11,STOCK,SELL,-8,TO CLOSE,SEAC,,,STOCK,1.69,1.69,LMT
,3/29/21 06:46:11,STOCK,SELL,-17,TO CLOSE,SEAC,,,STOCK,1.69,1.69,LMT
,3/29/21 06:46:05,STOCK,SELL,-50,TO CLOSE,SEAC,,,STOCK,1.6601,1.66,LMT
,3/29/21 06:45:45,STOCK,BUY,+50,TO OPEN,SEAC,,,STOCK,1.65,1.65,LMT
,3/29/21 06:45:35,STOCK,BUY,+25,TO OPEN,SEAC,,,STOCK,1.62,1.62,LMT
,3/29/21 06:44:27,STOCK,SELL,-25,TO CLOSE,SEAC,,,STOCK,1.61,1.61,LMT
,3/29/21 06:43:18,STOCK,BUY,+25,TO OPEN,SEAC,,,STOCK,1.635,1.6352,LMT
,3/29/21 06:33:56,STOCK,SELL,-4,TO CLOSE,UPC,,,STOCK,10.40,10.40,STP
,3/29/21 06:33:56,STOCK,SELL,-1,TO CLOSE,UPC,,,STOCK,10.40,10.40,STP
,3/29/21 06:33:20,STOCK,BUY,+5,TO OPEN,UPC,,,STOCK,11.37,11.37,MKT
,3/29/21 06:32:29,STOCK,SELL,-1,TO CLOSE,UPC,,,STOCK,10.51,10.51,STP
,3/29/21 06:32:08,STOCK,BUY,+1,TO OPEN,UPC,,,STOCK,11.10,11.10,MKT
,3/26/21 07:47:09,STOCK,SELL,-1,TO CLOSE,EEIQ,,,STOCK,19.13,19.13,MKT
,3/26/21 07:40:31,STOCK,SELL,-40,TO CLOSE,FEDU,,,STOCK,2.23,2.23,MKT
,3/26/21 07:40:20,STOCK,SELL,-50,TO CLOSE,FEDU,,,STOCK,2.3202,2.3202,LMT
,3/26/21 07:38:32,STOCK,BUY,+50,TO OPEN,FEDU,,,STOCK,2.44,2.44,LMT
,3/26/21 07:37:58,STOCK,BUY,+25,TO OPEN,FEDU,,,STOCK,2.4298,2.4296,LMT
